device_id,bucket_start,interval_seconds,temp_mean,hum_mean,fan_pwm_mean,lamp_on_ratio,mode_majority,setpoint_mean,ac_compressor_on,outdoor_temp_est,outdoor_hum_est,occupancy_level
esp32-room-a,2026-05-12T01:57:00+07:00,60,27.76,55.92,18.16,0.042,auto,28.0,0,26.68,85.65,0.099
esp32-room-a,2026-05-12T01:58:00+07:00,60,27.87,56.09,25.09,0.028,auto,28.0,0,26.82,86.1,0.151
esp32-room-a,2026-05-12T01:59:00+07:00,60,27.8,55.62,22.42,0.123,auto,28.0,0,26.74,88.13,0.207
esp32-room-a,2026-05-12T02:00:00+07:00,60,27.8,55.69,23.6,0.033,auto,28.0,0,26.65,89.06,0.196
esp32-room-a,2026-05-12T02:01:00+07:00,60,27.79,55.72,20.59,0.071,auto,28.0,0,26.53,86.86,0.122
esp32-room-a,2026-05-12T02:02:00+07:00,60,27.83,55.88,28.69,0.0,auto,28.0,0,26.49,86.06,0.23
esp32-room-a,2026-05-12T02:03:00+07:00,60,27.82,55.86,21.49,0.014,auto,28.0,0,26.62,86.75,0.071
esp32-room-a,2026-05-12T02:04:00+07:00,60,27.84,55.65,19.51,0.067,auto,28.0,0,26.71,85.8,0.223
esp32-room-a,2026-05-12T02:05:00+07:00,60,27.89,55.77,21.05,0.063,auto,28.0,0,26.89,85.09,0.211
esp32-room-a,2026-05-12T02:06:00+07:00,60,27.88,55.83,16.37,0.019,auto,28.0,0,26.61,84.05,0.101
esp32-room-a,2026-05-12T02:07:00+07:00,60,27.88,55.52,24.81,0.001,auto,28.0,0,26.4,87.69,0.086
esp32-room-a,2026-05-12T02:08:00+07:00,60,27.87,55.44,25.14,0.0,auto,28.0,0,26.62,88.44,0.014
esp32-room-a,2026-05-12T02:09:00+07:00,60,27.8,55.53,17.06,0.087,auto,28.0,0,26.62,86.93,0.243
esp32-room-a,2026-05-12T02:10:00+07:00,60,27.86,55.09,25.42,0.046,auto,28.0,0,26.56,85.32,0.137
esp32-room-a,2026-05-12T02:11:00+07:00,60,27.88,55.03,23.2,0.0,auto,28.0,0,26.54,86.35,0.066
esp32-room-a,2026-05-12T02:12:00+07:00,60,27.93,55.19,22.92,0.04,auto,28.0,0,26.68,83.95,0.197
esp32-room-a,2026-05-12T02:13:00+07:00,60,27.91,55.41,25.38,0.099,auto,28.0,0,26.5,89.91,0.025
esp32-room-a,2026-05-12T02:14:00+07:00,60,27.87,55.58,25.62,0.107,auto,28.0,0,26.42,85.43,0.159
esp32-room-a,2026-05-12T02:15:00+07:00,60,27.8,55.5,29.8,0.057,auto,28.0,0,27.04,87.41,0.188
esp32-room-a,2026-05-12T02:16:00+07:00,60,27.82,55.83,21.08,0.0,auto,28.0,0,26.55,84.15,0.141
esp32-room-a,2026-05-12T02:17:00+07:00,60,27.79,55.54,18.4,0.0,auto,28.0,0,26.6,85.97,0.106
esp32-room-a,2026-05-12T02:18:00+07:00,60,27.78,55.49,20.37,0.037,auto,28.0,0,26.65,87.02,0.184
esp32-room-a,2026-05-12T02:19:00+07:00,60,27.76,55.5,23.88,0.0,auto,28.0,0,26.32,85.54,0.166
esp32-room-a,2026-05-12T02:20:00+07:00,60,27.79,55.51,22.66,0.132,auto,28.0,0,26.68,86.58,0.152
esp32-room-a,2026-05-12T02:21:00+07:00,60,27.83,55.53,22.06,0.052,auto,28.0,0,26.91,89.07,0.0
esp32-room-a,2026-05-12T02:22:00+07:00,60,27.89,55.74,24.09,0.131,auto,28.0,0,26.72,84.55,0.183
esp32-room-a,2026-05-12T02:23:00+07:00,60,27.88,55.93,22.44,0.056,auto,28.0,0,26.73,85.25,0.112
esp32-room-a,2026-05-12T02:24:00+07:00,60,27.84,56.18,22.13,0.066,auto,28.0,0,26.33,87.78,0.104
esp32-room-a,2026-05-12T02:25:00+07:00,60,27.9,56.39,24.16,0.082,auto,28.0,0,26.59,84.61,0.104
esp32-room-a,2026-05-12T02:26:00+07:00,60,27.88,56.55,19.19,0.0,auto,28.0,0,26.46,86.81,0.155
esp32-room-a,2026-05-12T02:27:00+07:00,60,27.91,57.24,22.48,0.031,auto,28.0,0,26.58,87.93,0.084
esp32-room-a,2026-05-12T02:28:00+07:00,60,27.88,57.21,19.48,0.048,auto,28.0,0,26.67,86.13,0.11
esp32-room-a,2026-05-12T02:29:00+07:00,60,27.89,57.53,21.05,0.139,auto,28.0,0,26.89,90.3,0.26
esp32-room-a,2026-05-12T02:30:00+07:00,60,27.86,57.61,20.15,0.152,auto,28.0,0,27.08,85.92,0.106
esp32-room-a,2026-05-12T02:31:00+07:00,60,27.87,57.68,23.53,0.101,auto,28.0,0,27.06,86.36,0.153
esp32-room-a,2026-05-12T02:32:00+07:00,60,27.86,57.59,15.27,0.006,auto,28.0,0,26.56,86.09,0.166
esp32-room-a,2026-05-12T02:33:00+07:00,60,27.84,57.28,16.54,0.039,auto,28.0,0,26.64,88.0,0.098
esp32-room-a,2026-05-12T02:34:00+07:00,60,27.93,57.18,16.79,0.06,auto,28.0,0,26.87,85.73,0.188
esp32-room-a,2026-05-12T02:35:00+07:00,60,28.0,56.97,31.29,0.032,auto,28.0,0,26.62,85.6,0.03
esp32-room-a,2026-05-12T02:36:00+07:00,60,27.98,56.97,20.52,0.198,auto,28.0,0,26.85,85.17,0.277
esp32-room-a,2026-05-12T02:37:00+07:00,60,27.97,56.94,22.38,0.053,auto,28.0,0,26.36,85.59,0.093
esp32-room-a,2026-05-12T02:38:00+07:00,60,27.91,56.89,25.13,0.12,auto,28.0,0,26.79,82.93,0.243
esp32-room-a,2026-05-12T02:39:00+07:00,60,27.96,56.8,25.25,0.029,auto,28.0,0,26.81,86.74,0.037
esp32-room-a,2026-05-12T02:40:00+07:00,60,27.98,56.33,21.35,0.0,auto,28.0,0,26.85,85.98,0.0
esp32-room-a,2026-05-12T02:41:00+07:00,60,27.97,56.46,22.16,0.064,auto,28.0,0,26.66,85.95,0.215
esp32-room-a,2026-05-12T02:42:00+07:00,60,27.94,56.68,23.59,0.001,auto,28.0,0,26.7,85.27,0.161
esp32-room-a,2026-05-12T02:43:00+07:00,60,27.95,56.5,20.27,0.04,auto,28.0,0,26.99,84.96,0.117
esp32-room-a,2026-05-12T02:44:00+07:00,60,27.9,56.6,15.3,0.078,auto,28.0,0,26.62,88.0,0.169
esp32-room-a,2026-05-12T02:45:00+07:00,60,27.99,56.87,20.52,0.093,auto,28.0,0,26.78,84.16,0.207
esp32-room-a,2026-05-12T02:46:00+07:00,60,27.98,57.19,19.03,0.046,auto,28.0,0,26.44,84.82,0.134
esp32-room-a,2026-05-12T02:47:00+07:00,60,28.01,57.28,23.53,0.147,auto,28.0,0,26.84,87.81,0.194
esp32-room-a,2026-05-12T02:48:00+07:00,60,27.99,57.34,22.05,0.001,auto,28.0,0,26.86,85.22,0.07
esp32-room-a,2026-05-12T02:49:00+07:00,60,27.98,57.43,23.65,0.017,auto,28.0,0,26.72,86.6,0.108
esp32-room-a,2026-05-12T02:50:00+07:00,60,28.07,57.49,20.35,0.087,auto,28.0,0,26.29,88.51,0.149
esp32-room-a,2026-05-12T02:51:00+07:00,60,28.03,57.22,11.23,0.029,auto,28.0,0,26.99,86.54,0.015
esp32-room-a,2026-05-12T02:52:00+07:00,60,28.0,56.92,22.2,0.001,auto,28.0,0,26.67,85.74,0.0
esp32-room-a,2026-05-12T02:53:00+07:00,60,27.99,57.13,19.9,0.0,auto,28.0,0,27.06,88.44,0.109
esp32-room-a,2026-05-12T02:54:00+07:00,60,27.98,57.07,17.5,0.063,auto,28.0,0,26.5,87.31,0.151
esp32-room-a,2026-05-12T02:55:00+07:00,60,27.97,57.19,19.63,0.032,auto,28.0,0,26.47,85.45,0.089
esp32-room-a,2026-05-12T02:56:00+07:00,60,27.98,57.11,20.53,0.084,auto,28.0,0,26.67,85.23,0.083
esp32-room-a,2026-05-12T02:57:00+07:00,60,28.05,57.19,21.39,0.089,auto,28.0,0,26.92,83.56,0.123
esp32-room-a,2026-05-12T02:58:00+07:00,60,28.05,56.86,17.43,0.207,auto,28.0,0,26.61,82.98,0.248
esp32-room-a,2026-05-12T02:59:00+07:00,60,28.07,57.17,16.51,0.0,auto,28.0,0,26.53,86.72,0.031
esp32-room-a,2026-05-12T03:00:00+07:00,60,28.04,57.12,20.42,0.131,auto,28.0,0,26.7,87.64,0.173
esp32-room-a,2026-05-12T03:01:00+07:00,60,28.04,57.21,23.06,0.064,auto,28.0,0,26.72,84.58,0.151
esp32-room-a,2026-05-12T03:02:00+07:00,60,28.03,56.99,22.17,0.062,auto,28.0,0,26.67,85.95,0.144
esp32-room-a,2026-05-12T03:03:00+07:00,60,28.02,56.83,21.24,0.115,auto,28.0,0,26.96,85.06,0.017
esp32-room-a,2026-05-12T03:04:00+07:00,60,28.0,56.75,23.77,0.033,auto,28.0,0,26.75,84.03,0.158
esp32-room-a,2026-05-12T03:05:00+07:00,60,28.04,56.69,18.43,0.073,auto,28.0,0,26.76,83.67,0.179
esp32-room-a,2026-05-12T03:06:00+07:00,60,27.99,56.97,14.77,0.036,auto,28.0,0,26.71,86.56,0.151
esp32-room-a,2026-05-12T03:07:00+07:00,60,27.92,57.2,21.67,0.122,auto,28.0,0,26.71,85.1,0.204
esp32-room-a,2026-05-12T03:08:00+07:00,60,27.89,57.59,20.54,0.147,auto,28.0,0,26.5,83.06,0.148
esp32-room-a,2026-05-12T03:09:00+07:00,60,27.82,57.17,28.51,0.0,auto,28.0,0,26.93,86.55,0.008
esp32-room-a,2026-05-12T03:10:00+07:00,60,27.82,57.38,25.2,0.164,auto,28.0,0,26.7,87.09,0.216
esp32-room-a,2026-05-12T03:11:00+07:00,60,27.74,57.35,20.8,0.174,auto,28.0,0,26.96,85.19,0.232
esp32-room-a,2026-05-12T03:12:00+07:00,60,27.83,57.2,23.19,0.058,auto,28.0,0,26.86,86.42,0.228
esp32-room-a,2026-05-12T03:13:00+07:00,60,27.88,57.19,28.32,0.138,auto,28.0,0,26.76,83.12,0.179
esp32-room-a,2026-05-12T03:14:00+07:00,60,27.86,57.71,24.62,0.136,auto,28.0,0,26.59,86.19,0.146
esp32-room-a,2026-05-12T03:15:00+07:00,60,27.85,57.96,15.07,0.135,auto,28.0,0,27.12,86.53,0.143
esp32-room-a,2026-05-12T03:16:00+07:00,60,27.8,58.15,24.86,0.007,auto,28.0,0,26.97,84.87,0.247
esp32-room-a,2026-05-12T03:17:00+07:00,60,27.78,58.13,17.18,0.105,auto,28.0,0,26.58,85.47,0.089
esp32-room-a,2026-05-12T03:18:00+07:00,60,27.72,58.0,22.28,0.0,auto,28.0,0,27.04,87.11,0.0
esp32-room-a,2026-05-12T03:19:00+07:00,60,27.7,58.02,20.22,0.059,auto,28.0,0,26.62,85.25,0.103
esp32-room-a,2026-05-12T03:20:00+07:00,60,27.64,58.21,16.39,0.078,auto,28.0,0,26.28,85.1,0.062
esp32-room-a,2026-05-12T03:21:00+07:00,60,27.53,58.16,21.76,0.047,auto,28.0,0,26.92,87.19,0.165
esp32-room-a,2026-05-12T03:22:00+07:00,60,27.57,58.01,23.23,0.053,auto,28.0,0,26.86,83.54,0.12
esp32-room-a,2026-05-12T03:23:00+07:00,60,27.63,58.14,23.6,0.131,auto,28.0,0,27.23,83.03,0.196
esp32-room-a,2026-05-12T03:24:00+07:00,60,27.58,58.06,24.85,0.084,auto,28.0,0,26.81,90.12,0.26
esp32-room-a,2026-05-12T03:25:00+07:00,60,27.67,58.35,19.74,0.064,auto,28.0,0,27.02,85.78,0.112
esp32-room-a,2026-05-12T03:26:00+07:00,60,27.66,58.31,30.54,0.126,auto,28.0,0,26.55,85.76,0.197
esp32-room-a,2026-05-12T03:27:00+07:00,60,27.62,58.26,23.91,0.08,auto,28.0,0,26.81,87.09,0.157
esp32-room-a,2026-05-12T03:28:00+07:00,60,27.57,58.44,20.88,0.0,auto,28.0,0,26.82,87.94,0.091
esp32-room-a,2026-05-12T03:29:00+07:00,60,27.65,58.47,17.43,0.003,auto,28.0,0,26.91,83.81,0.097
esp32-room-a,2026-05-12T03:30:00+07:00,60,27.59,58.21,19.14,0.0,auto,28.0,0,27.01,84.86,0.0
esp32-room-a,2026-05-12T03:31:00+07:00,60,27.63,58.15,22.81,0.117,auto,28.0,0,27.14,83.58,0.324
esp32-room-a,2026-05-12T03:32:00+07:00,60,27.59,58.14,25.61,0.118,auto,28.0,0,27.21,85.55,0.171
esp32-room-a,2026-05-12T03:33:00+07:00,60,27.6,58.2,30.89,0.07,auto,28.0,0,26.72,86.95,0.098
esp32-room-a,2026-05-12T03:34:00+07:00,60,27.51,57.68,22.92,0.0,auto,28.0,0,26.96,86.34,0.174
esp32-room-a,2026-05-12T03:35:00+07:00,60,27.51,57.75,21.65,0.092,auto,28.0,0,27.18,87.62,0.256
esp32-room-a,2026-05-12T03:36:00+07:00,60,27.54,57.61,27.76,0.0,auto,28.0,0,26.95,84.2,0.039
esp32-room-a,2026-05-12T03:37:00+07:00,60,27.53,57.77,20.5,0.096,auto,28.0,0,27.07,85.21,0.099
esp32-room-a,2026-05-12T03:38:00+07:00,60,27.47,58.16,15.03,0.1,auto,28.0,0,27.12,85.89,0.113
esp32-room-a,2026-05-12T03:39:00+07:00,60,27.53,57.96,16.95,0.104,auto,28.0,0,27.02,84.39,0.088
esp32-room-a,2026-05-12T03:40:00+07:00,60,27.52,57.86,26.42,0.177,auto,28.0,0,27.01,83.59,0.23
esp32-room-a,2026-05-12T03:41:00+07:00,60,27.56,57.99,15.83,0.061,auto,28.0,0,27.0,83.69,0.166
esp32-room-a,2026-05-12T03:42:00+07:00,60,27.61,57.99,11.73,0.133,auto,28.0,0,26.98,85.28,0.178
esp32-room-a,2026-05-12T03:43:00+07:00,60,27.58,58.16,15.91,0.095,auto,28.0,0,26.77,86.49,0.156
esp32-room-a,2026-05-12T03:44:00+07:00,60,27.66,58.56,20.68,0.11,auto,28.0,0,26.88,85.27,0.14
esp32-room-a,2026-05-12T03:45:00+07:00,60,27.75,58.4,19.67,0.059,auto,28.0,0,27.31,86.61,0.0
esp32-room-a,2026-05-12T03:46:00+07:00,60,27.78,58.38,26.39,0.086,auto,28.0,0,27.08,86.32,0.148
esp32-room-a,2026-05-12T03:47:00+07:00,60,27.8,58.03,16.11,0.0,auto,28.0,0,26.83,84.57,0.12
esp32-room-a,2026-05-12T03:48:00+07:00,60,27.76,58.26,24.6,0.076,auto,28.0,0,27.08,83.28,0.115
esp32-room-a,2026-05-12T03:49:00+07:00,60,27.7,57.94,26.6,0.0,auto,28.0,0,27.19,84.49,0.014
esp32-room-a,2026-05-12T03:50:00+07:00,60,27.72,58.1,24.92,0.189,auto,28.0,0,26.76,86.57,0.327
esp32-room-a,2026-05-12T03:51:00+07:00,60,27.75,58.11,26.89,0.0,auto,28.0,0,27.18,85.54,0.114
esp32-room-a,2026-05-12T03:52:00+07:00,60,27.86,58.37,14.53,0.052,auto,28.0,0,27.04,85.15,0.173
esp32-room-a,2026-05-12T03:53:00+07:00,60,27.81,58.28,22.57,0.0,auto,28.0,0,27.25,86.72,0.062
esp32-room-a,2026-05-12T03:54:00+07:00,60,27.79,58.59,12.06,0.0,auto,28.0,0,27.29,85.73,0.13
esp32-room-a,2026-05-12T03:55:00+07:00,60,27.9,58.58,21.27,0.085,auto,28.0,0,27.21,83.53,0.083
esp32-room-a,2026-05-12T03:56:00+07:00,60,27.84,58.55,19.55,0.038,auto,28.0,0,27.42,83.32,0.0
esp32-room-a,2026-05-12T03:57:00+07:00,60,27.86,58.51,20.2,0.027,auto,28.0,0,27.33,85.87,0.088
esp32-room-a,2026-05-12T03:58:00+07:00,60,27.83,58.63,19.88,0.125,auto,28.0,0,27.33,85.19,0.123
esp32-room-a,2026-05-12T03:59:00+07:00,60,27.87,58.58,19.34,0.104,auto,28.0,0,27.44,84.92,0.163
esp32-room-a,2026-05-12T04:00:00+07:00,60,27.93,58.45,20.16,0.003,auto,28.0,0,27.09,82.53,0.074
esp32-room-a,2026-05-12T04:01:00+07:00,60,27.95,58.26,26.45,0.042,auto,28.0,0,27.08,83.34,0.089
esp32-room-a,2026-05-12T04:02:00+07:00,60,27.95,58.37,18.29,0.064,auto,28.0,0,27.33,84.91,0.0
esp32-room-a,2026-05-12T04:03:00+07:00,60,27.9,58.37,23.66,0.034,auto,28.0,0,27.52,83.21,0.09
esp32-room-a,2026-05-12T04:04:00+07:00,60,27.86,58.64,27.22,0.106,auto,28.0,0,27.4,84.47,0.132
esp32-room-a,2026-05-12T04:05:00+07:00,60,27.94,58.91,21.26,0.0,auto,28.0,0,27.09,85.56,0.022
esp32-room-a,2026-05-12T04:06:00+07:00,60,27.89,58.86,18.43,0.028,auto,28.0,0,27.2,88.68,0.034
esp32-room-a,2026-05-12T04:07:00+07:00,60,27.83,58.6,22.0,0.069,auto,28.0,0,27.05,83.42,0.0
esp32-room-a,2026-05-12T04:08:00+07:00,60,27.88,58.29,18.25,0.005,auto,28.0,0,27.13,85.46,0.101
esp32-room-a,2026-05-12T04:09:00+07:00,60,27.87,58.37,20.54,0.0,auto,28.0,0,27.24,84.95,0.096
esp32-room-a,2026-05-12T04:10:00+07:00,60,27.9,58.42,19.5,0.126,auto,28.0,0,27.14,84.09,0.163
esp32-room-a,2026-05-12T04:11:00+07:00,60,27.9,58.33,25.8,0.157,auto,28.0,0,27.06,80.66,0.206
esp32-room-a,2026-05-12T04:12:00+07:00,60,27.97,57.93,10.23,0.038,auto,28.0,0,27.67,83.19,0.244
esp32-room-a,2026-05-12T04:13:00+07:00,60,27.96,57.94,21.87,0.0,auto,28.0,0,27.4,84.1,0.127
esp32-room-a,2026-05-12T04:14:00+07:00,60,27.9,58.3,22.34,0.042,auto,28.0,0,27.6,84.41,0.13
esp32-room-a,2026-05-12T04:15:00+07:00,60,27.82,58.1,15.39,0.095,auto,28.0,0,27.2,85.08,0.248
esp32-room-a,2026-05-12T04:16:00+07:00,60,27.82,57.85,26.26,0.1,auto,28.0,0,27.32,85.4,0.161
esp32-room-a,2026-05-12T04:17:00+07:00,60,27.83,58.03,19.99,0.04,auto,28.0,0,27.25,82.37,0.174
esp32-room-a,2026-05-12T04:18:00+07:00,60,27.87,58.03,23.87,0.067,auto,28.0,0,27.07,81.9,0.146
esp32-room-a,2026-05-12T04:19:00+07:00,60,27.89,57.88,24.07,0.0,auto,28.0,0,27.25,84.09,0.004
esp32-room-a,2026-05-12T04:20:00+07:00,60,27.91,57.31,23.62,0.095,auto,28.0,0,27.42,85.09,0.239
esp32-room-a,2026-05-12T04:21:00+07:00,60,27.97,57.7,22.69,0.078,auto,28.0,0,27.47,83.86,0.094
esp32-room-a,2026-05-12T04:22:00+07:00,60,27.92,57.52,21.88,0.032,auto,28.0,0,27.21,85.06,0.091
esp32-room-a,2026-05-12T04:23:00+07:00,60,27.96,57.55,16.26,0.032,auto,28.0,0,27.62,85.87,0.116
esp32-room-a,2026-05-12T04:24:00+07:00,60,27.98,57.5,25.17,0.025,auto,28.0,0,27.46,86.04,0.068
esp32-room-a,2026-05-12T04:25:00+07:00,60,27.95,57.17,22.77,0.027,auto,28.0,0,27.57,85.09,0.106
esp32-room-a,2026-05-12T04:26:00+07:00,60,27.95,57.04,18.27,0.0,auto,28.0,0,27.36,84.27,0.085
esp32-room-a,2026-05-12T04:27:00+07:00,60,27.88,56.85,17.25,0.006,auto,28.0,0,27.6,84.59,0.122
esp32-room-a,2026-05-12T04:28:00+07:00,60,27.86,56.42,26.51,0.031,auto,28.0,0,27.36,87.58,0.061
esp32-room-a,2026-05-12T04:29:00+07:00,60,27.87,56.66,26.13,0.06,auto,28.0,0,27.48,86.23,0.187
esp32-room-a,2026-05-12T04:30:00+07:00,60,27.92,57.2,19.78,0.041,auto,28.0,0,27.71,85.04,0.135
esp32-room-a,2026-05-12T04:31:00+07:00,60,27.93,57.13,19.42,0.0,auto,28.0,0,27.32,83.32,0.0
esp32-room-a,2026-05-12T04:32:00+07:00,60,27.99,57.06,19.3,0.018,auto,28.0,0,27.47,82.23,0.074
esp32-room-a,2026-05-12T04:33:00+07:00,60,27.99,57.41,18.48,0.0,auto,28.0,0,27.74,82.28,0.049
esp32-room-a,2026-05-12T04:34:00+07:00,60,27.96,57.45,25.73,0.016,auto,28.0,0,27.51,84.06,0.109
esp32-room-a,2026-05-12T04:35:00+07:00,60,28.01,57.86,25.96,0.0,auto,28.0,0,27.43,87.17,0.136
esp32-room-a,2026-05-12T04:36:00+07:00,60,28.04,57.78,25.62,0.123,auto,28.0,0,27.69,83.77,0.06
esp32-room-a,2026-05-12T04:37:00+07:00,60,28.03,57.63,23.72,0.0,auto,28.0,0,27.29,83.81,0.014
esp32-room-a,2026-05-12T04:38:00+07:00,60,28.04,58.02,20.48,0.0,auto,28.0,0,27.64,85.28,0.056
esp32-room-a,2026-05-12T04:39:00+07:00,60,28.11,58.28,14.34,0.038,auto,28.0,0,27.29,86.92,0.141
esp32-room-a,2026-05-12T04:40:00+07:00,60,28.15,58.6,30.11,0.042,auto,28.0,0,27.63,85.08,0.117
esp32-room-a,2026-05-12T04:41:00+07:00,60,28.13,58.9,29.0,0.102,auto,28.0,0,27.76,82.43,0.117
esp32-room-a,2026-05-12T04:42:00+07:00,60,28.21,58.75,26.44,0.0,auto,28.0,0,27.82,84.81,0.144
esp32-room-a,2026-05-12T04:43:00+07:00,60,28.2,58.99,30.73,0.0,auto,28.0,0,27.82,85.82,0.118
esp32-room-a,2026-05-12T04:44:00+07:00,60,28.25,59.22,33.69,0.044,auto,28.0,0,27.56,83.43,0.192
esp32-room-a,2026-05-12T04:45:00+07:00,60,28.23,59.26,31.13,0.0,auto,28.0,0,27.77,84.4,0.033
esp32-room-a,2026-05-12T04:46:00+07:00,60,28.2,59.15,29.26,0.0,auto,28.0,0,27.68,83.5,0.035
esp32-room-a,2026-05-12T04:47:00+07:00,60,28.15,58.98,29.35,0.004,auto,28.0,0,27.64,84.43,0.171
esp32-room-a,2026-05-12T04:48:00+07:00,60,28.17,58.65,29.35,0.009,auto,28.0,0,27.82,84.0,0.222
esp32-room-a,2026-05-12T04:49:00+07:00,60,28.12,58.61,25.67,0.084,auto,28.0,0,27.56,85.05,0.194
esp32-room-a,2026-05-12T04:50:00+07:00,60,28.08,58.79,21.74,0.038,auto,28.0,0,27.55,81.32,0.167
esp32-room-a,2026-05-12T04:51:00+07:00,60,28.03,58.51,25.88,0.143,auto,28.0,0,27.56,85.17,0.265
esp32-room-a,2026-05-12T04:52:00+07:00,60,28.02,58.87,16.4,0.01,auto,28.0,0,27.39,83.65,0.054
esp32-room-a,2026-05-12T04:53:00+07:00,60,28.0,58.76,23.36,0.091,auto,28.0,0,27.76,82.95,0.111
esp32-room-a,2026-05-12T04:54:00+07:00,60,28.01,58.77,18.37,0.12,auto,28.0,0,27.69,85.36,0.145
esp32-room-a,2026-05-12T04:55:00+07:00,60,27.97,58.37,22.44,0.003,auto,28.0,0,27.96,83.23,0.126
esp32-room-a,2026-05-12T04:56:00+07:00,60,27.93,57.72,16.53,0.123,auto,28.0,0,27.97,84.45,0.04
esp32-room-a,2026-05-12T04:57:00+07:00,60,27.9,57.47,23.04,0.059,auto,28.0,0,27.7,84.82,0.129
esp32-room-a,2026-05-12T04:58:00+07:00,60,27.92,57.4,26.67,0.0,auto,28.0,0,27.78,82.2,0.012
esp32-room-a,2026-05-12T04:59:00+07:00,60,27.82,57.65,26.01,0.069,auto,28.0,0,27.74,84.68,0.144
esp32-room-a,2026-05-12T05:00:00+07:00,60,27.86,57.59,29.18,0.121,auto,28.0,0,27.78,85.61,0.247
esp32-room-a,2026-05-12T05:01:00+07:00,60,27.82,57.64,23.36,0.045,auto,28.0,0,28.03,83.11,0.097
esp32-room-a,2026-05-12T05:02:00+07:00,60,27.87,57.64,22.4,0.0,auto,28.0,0,27.8,82.48,0.117
esp32-room-a,2026-05-12T05:03:00+07:00,60,27.9,57.46,21.98,0.083,auto,28.0,0,27.78,82.87,0.183
esp32-room-a,2026-05-12T05:04:00+07:00,60,27.95,57.5,28.89,0.045,auto,28.0,0,27.94,84.0,0.136
esp32-room-a,2026-05-12T05:05:00+07:00,60,27.92,57.4,29.41,0.078,auto,28.0,0,28.34,82.53,0.121
esp32-room-a,2026-05-12T05:06:00+07:00,60,27.88,57.32,26.68,0.072,auto,28.0,0,27.9,82.34,0.189
esp32-room-a,2026-05-12T05:07:00+07:00,60,27.86,57.35,29.63,0.114,auto,28.0,0,27.6,82.97,0.152
esp32-room-a,2026-05-12T05:08:00+07:00,60,27.87,57.38,19.61,0.071,auto,28.0,0,27.74,84.05,0.083
esp32-room-a,2026-05-12T05:09:00+07:00,60,27.89,57.62,25.68,0.082,auto,28.0,0,27.76,85.3,0.102
esp32-room-a,2026-05-12T05:10:00+07:00,60,27.85,57.54,15.48,0.066,auto,28.0,0,28.14,81.58,0.303
esp32-room-a,2026-05-12T05:11:00+07:00,60,27.83,57.32,20.69,0.144,auto,28.0,0,28.16,84.52,0.225
esp32-room-a,2026-05-12T05:12:00+07:00,60,27.82,57.05,30.19,0.07,auto,28.0,0,28.16,85.66,0.107
esp32-room-a,2026-05-12T05:13:00+07:00,60,27.82,56.8,16.79,0.056,auto,28.0,0,27.9,84.81,0.047
esp32-room-a,2026-05-12T05:14:00+07:00,60,27.83,56.61,15.52,0.062,auto,28.0,0,28.35,79.77,0.166
esp32-room-a,2026-05-12T05:15:00+07:00,60,27.79,56.68,19.72,0.0,auto,28.0,0,28.25,85.76,0.15
esp32-room-a,2026-05-12T05:16:00+07:00,60,27.82,56.6,23.57,0.099,auto,28.0,0,28.26,83.75,0.215
esp32-room-a,2026-05-12T05:17:00+07:00,60,27.88,56.88,24.65,0.05,auto,28.0,0,28.23,82.4,0.101
esp32-room-a,2026-05-12T05:18:00+07:00,60,27.84,56.66,17.81,0.023,auto,28.0,0,28.03,83.69,0.102
esp32-room-a,2026-05-12T05:19:00+07:00,60,27.84,56.58,23.04,0.071,auto,28.0,0,27.91,82.16,0.048
esp32-room-a,2026-05-12T05:20:00+07:00,60,27.84,56.64,23.68,0.071,auto,28.0,0,27.94,84.57,0.142
esp32-room-a,2026-05-12T05:21:00+07:00,60,27.85,56.67,20.61,0.036,auto,28.0,0,28.12,84.49,0.264
esp32-room-a,2026-05-12T05:22:00+07:00,60,27.86,56.69,21.94,0.093,auto,28.0,0,28.29,79.22,0.168
esp32-room-a,2026-05-12T05:23:00+07:00,60,27.79,56.8,20.51,0.012,auto,28.0,0,28.21,85.5,0.089
esp32-room-a,2026-05-12T05:24:00+07:00,60,27.81,56.55,27.68,0.122,auto,28.0,0,28.2,82.77,0.225
esp32-room-a,2026-05-12T05:25:00+07:00,60,27.85,56.35,18.31,0.057,auto,28.0,0,28.12,83.09,0.068
esp32-room-a,2026-05-12T05:26:00+07:00,60,27.79,56.54,19.0,0.129,auto,28.0,0,28.16,83.43,0.075
esp32-room-a,2026-05-12T05:27:00+07:00,60,27.75,56.5,25.8,0.154,auto,28.0,0,28.49,81.88,0.269
esp32-room-a,2026-05-12T05:28:00+07:00,60,27.69,56.56,21.92,0.0,auto,28.0,0,27.81,83.13,0.106
esp32-room-a,2026-05-12T05:29:00+07:00,60,27.75,56.4,23.19,0.038,auto,28.0,0,28.28,83.89,0.262
esp32-room-a,2026-05-12T05:30:00+07:00,60,27.76,56.23,26.16,0.072,auto,28.0,0,28.15,82.74,0.111
esp32-room-a,2026-05-12T05:31:00+07:00,60,27.71,56.56,26.1,0.104,auto,28.0,0,28.75,81.26,0.111
esp32-room-a,2026-05-12T05:32:00+07:00,60,27.72,56.72,16.04,0.064,auto,28.0,0,28.56,81.68,0.236
esp32-room-a,2026-05-12T05:33:00+07:00,60,27.74,56.82,16.44,0.136,auto,28.0,0,28.11,83.5,0.264
